815,815,PT-3rd,PT-3rd,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
816,816,PT 3rd,PT 3rd,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
817,817,الفقة واصول الفقة ❣✒️,الفقة واصول الفقة ❣✒️,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
818,818,ماجستير الارشاد النفسي المدرسي,ماجستير الارشاد النفسي المدرسي,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
819,819,آصولـيـه,آصولـيـه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
820,820,مختبرات طبيه,مختبرات طبيه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
821,821,الهندسه,الهندسه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
822,822,قسم الإدارة التربوية,قسم الإدارة التربوية,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
823,823,لغة العربيه,لغة العربيه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
824,824,لغة عربية ..❤️,لغة عربية ..❤️,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
668,825,Department of Environmental Health,Environmental Health,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
826,826,مدرب معتمد - عضو نادي انسان للاستشارات و التدريب,مدرب معتمد - عضو نادي انسان للاستشارات و التدريب,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
827,827,تصميم داخلي,تصميم داخلي,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
828,828,Home economics الاقتصاد المنزلي,Home economics الاقتصاد المنزلي,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
829,829,تخصص تربية اسلامية,تخصص تربية اسلامية,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
830,830,جامعة الكويت كلية العلوم تخصص جيولوجيا,جامعة الكويت كلية العلوم تخصص جيولوجيا,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
724,831,Department of Biological Sciences (Zoology),Biological Sciences/ Zoologist.,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
832,832,Environmental Geologist,Environmental Geologist ⚒,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
833,833,معلمة رياض أطفال,معلمة رياض أطفال,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
834,834,Tomorrow Biology teacher,Tomorrow Biology teacher,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,yes
52,835,Department of Accounting,Accounting Major,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
652,836,Department of Biochemistry and Molecular Biology,molecular biology /Biochemistry,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
837,837,الفيزياء,الفيزياء,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
838,838,علوم - كيمياء ( متوسط و ثانوي ),علوم - كيمياء ( متوسط و ثانوي ),NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
839,839,كليه الشريعه,كليه الشريعه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
840,840,كلية الشريعه,كلية الشريعه,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
841,841,molecular/microbiology,molecular/microbiology,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,yes
166,842,Department of History,Department of History,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
843,843,IEEE,IEEE,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
844,844,آداب,آداب,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
845,845,التفسير و الحديث,التفسير و الحديث,NULL,1,2017-06-21 11:56:40,2017-06-21 11:56:40,NULL,NULL,
846,846,رياضيات للصف الأول,رياضيات للصف الأول,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
847,847,الفقه واصول❣✒️,الفقه واصول❣✒️,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
848,848,لغة عربية / اعلام,لغة عربية / اعلام,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
849,849,الفقه واصول الفقه,الفقه واصول الفقه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
850,850,Physical Therapy 3rd,Physical Therapy 3rd,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
851,851,Department of Pharmaceutical Sciences,Pharmaceutical Sciences,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
72,852,Department Of English Language and Literature,English Language and Literature Department,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
647,853,Department of Biological Sciences (Biochemistry),Biological Sciences- Biochemistry,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
483,854,Department of Islamic Education,Islamic,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
855,855,الفقه المقارن و السياسة الشرعية,الفقه المقارن و السياسة الشرعية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
856,856,الفقه و أصول الفقه,الفقه و أصول الفقه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
857,857,اللغة العربية,اللغة العربية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
858,858,لغة عربية /ابتدائي,لغة عربية /ابتدائي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
859,859,التربية الإسلامية,التربية الإسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
860,860,Microbiology/ Zoology,Microbiology/ Zoology,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
861,861,ماكان لك سيأتيك رغم ضعفك.. وما ليس لك لن تناله بقوتك,ماكان لك سيأتيك رغم ضعفك.. وما ليس لك لن تناله بقوتك,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
862,862,مخابر الاتصالات,مخابر الاتصالات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
207,863,Department of English and Linguistics,English department -Linguistics.,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
199,864,Department of Microbiology,Microbiology Major,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
865,865,فقه مقارن سياسه شرعيه,فقه مقارن سياسه شرعيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
866,866,منيره ناصر العبدي,منيره ناصر العبدي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
867,867,تربية اسلاميةم/ث,تربية اسلاميةم/ث,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
868,868,0,0,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
869,869,كلية العلوم الادارية,كلية العلوم الادارية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
870,870,اسلااميه,اسلااميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
871,871,الفقة واصول الفقة,الفقة واصول الفقة,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
872,872,- التفسير والحديث -,- التفسير والحديث -,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
873,873,تأمين,تأمين,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
874,874,Department of Laboratory Medicine,Medical Laboratories,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
47,875,Department of Civil Engineering,Civil eng.,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
876,876,الفقه المقارن,الفقه المقارن,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
877,877,ريم مبرد الظفيري,ريم مبرد الظفيري,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
878,878,التربيه الاسلاميه,التربيه الاسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
879,879,ما قل دل وزبدة الهرج نيشان & والهرج يكفي صامله عن كثيره,ما قل دل وزبدة الهرج نيشان & والهرج يكفي صامله عن كثيره,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
880,880,KWUNI,KWUNI,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
881,881,لغه عربيه -اجتماعيات,لغه عربيه -اجتماعيات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
882,882,تكنلوجيا تعليم,تكنلوجيا تعليم,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
883,883,علوم مكتبات,علوم مكتبات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
884,884,التربيه الإسلاميه,التربيه الإسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
885,885,تربيه إسلاميه,تربيه إسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
886,886,علم إجتماع,علم إجتماع,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
887,887,تربية خاصة- التربية الاسلامية,تربية خاصة- التربية الاسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
888,888,صيدله,صيدله,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
889,889,تخصص: الإدارة,تخصص: الإدارة,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
890,890,Department of Zoology,Zoology,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
891,891,علوم سياسيه,علوم سياسيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
892,892,دبلوم التمويل الأسلامي,دبلوم التمويل الأسلامي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
893,893,Department of Human Geography (GIS),Human Geography-GIS,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
894,894,فقهة مقارن,فقهة مقارن,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
895,895,الكمبيوتر,الكمبيوتر,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
896,896,Gust00-13574,Gust00-13574,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
897,897,الهندسة الكيميائية,الهندسة الكيميائية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
898,898,2014,2014,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
899,899,Tecnology,Tecnology,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
900,900,تربيه موسيقيه,تربيه موسيقيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
901,901,الادارة العامة,الادارة العامة,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
902,902,شبكات,شبكات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
34,903,Department of Computer Science,Computer Network,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
904,904,فقه مقارن و سياسه شرعيه,فقه مقارن و سياسه شرعيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
905,905,Department of Geology And Earth Sciences,Geology And Earth Department,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
906,906,شبكات حاسب آلي,شبكات حاسب آلي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
907,907,الاداره.,الاداره.,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
908,908,لغة انجليزية - ابتدائي,لغة انجليزية - ابتدائي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
909,909,تخصص كهرباء,تخصص كهرباء,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
910,910,Social Work,social work,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
34,911,Department of Computer Science,Computer Nw,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
912,912,التطبيقي كلية التجارية للبنين,التطبيقي كلية التجارية للبنين,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
87,913,Department of Petroleum Engineering,petroleum engineeeing,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
914,914,علوم أغذية,علوم أغذية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
915,915,Business Accounting,Business Accounting,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
916,916,Public Relations/Advertisements,Public Relations/Advertisements,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
460,917,Department Of Statistics,stat,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
918,918,Kinder Garten,Kinder Garten,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
919,919,OR,OR,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
874,920,Department of Laboratory Medicine,Medical Technology Laboratory,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
921,921,علوم الاغذيه,علوم الاغذيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
922,922,انجليزي,انجليزي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
923,923,PhD of Education from University of Exeter. UK,PhD of Education from University of Exeter. UK,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
924,924,علوم الاغذية,علوم الاغذية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
188,925,Department of Law,⚖️,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
926,926,اجتماعيات- ابتدائي,اجتماعيات- ابتدائي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
927,927,قسم الاجتماعيات للعلوم الفلسفيه,قسم الاجتماعيات للعلوم الفلسفيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
928,928,تكنولوجيا المختبرات الطبية,تكنولوجيا المختبرات الطبية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
929,929,Department of Information & Communication Technology,ICT,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
72,930,Department Of English Language and Literature,English Language &literature,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
11,931,Department of Information Technology,IT Department,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
26,932,Department Of English,ENGLISH DEBARTMENT,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
439,933,Department of Medical Laboratory Technology,MLT,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
934,934,resalty,resalty,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
935,935,تكنولوجيا المختبرات الطبيه,تكنولوجيا المختبرات الطبيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
936,936,تكنلوجيا المختبرات الطبيه,تكنلوجيا المختبرات الطبيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
439,937,Department of Medical Laboratory Technology,Medical Labs,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
938,938,دراسات أسلاميه,دراسات أسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
939,939,English & Science ( Grades 1A & 1B ),English & Science ( Grades 1A & 1B ),NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
940,940,Department of Biological Sciences (Plant Biology),Biological Sciences - Plant biology,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
941,941,العلىم السياسية,العلىم السياسية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
942,942,تكنولوجيا مختبرات طبيه,تكنولوجيا مختبرات طبيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
943,943,closed,closed,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
9,944,Department of Electrical Engineering,Electricity,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
945,945,متوسطة المنقف(اجتماعيات),متوسطة المنقف(اجتماعيات),NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
946,946,تخصص بيولوجيا,تخصص بيولوجيا,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
947,947,متوسطة المنقف - الاجتماعيات,متوسطة المنقف - الاجتماعيات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
948,948,Department of Marine Science,Marine Science,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
949,949,الفلسفة / علم النفس,الفلسفة / علم النفس,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
950,950,الشريعة والدراسات الاسلامية,الشريعة والدراسات الاسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
951,951,جغرافيا / دراسات طبيعية و بيئية,جغرافيا / دراسات طبيعية و بيئية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
952,952,فقه مقارن وسياسات شرعيه,فقه مقارن وسياسات شرعيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
953,953,الشريعه,الشريعه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
954,954,ادارة المواد,ادارة المواد,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
955,955,التربية الإسلامية م/ث,التربية الإسلامية م/ث,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
956,956,الدراسات الإسلامية,الدراسات الإسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
957,957,هندسة البترول استكشاف وتطوير,هندسة البترول استكشاف وتطوير,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
958,958,Department of Dental Hygiene,Dental Hygiene Department,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
959,959,تربية إسلامية,تربية إسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
960,960,Department of Nursing,nursing,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
961,961,فني شبكات لاسلكيه,فني شبكات لاسلكيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
460,962,Department of Statistics,Department of Statistics,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
963,963,Française,Française,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
964,964,الصيدلة,الصيدلة,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
965,965,الاسلامية,الاسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
966,966,دراسات إسلآمية,دراسات إسلآمية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
967,967,Department of Geological Sciences,Geological Sciences,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
34,968,Department of Computer Science,Computer Science - Teaching Assistant,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
969,969,قسم الادارة بكلية الدراسات التجارية,قسم الادارة بكلية الدراسات التجارية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
970,970,66604874,66604874,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
971,971,بنوك,بنوك,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
972,972,دراسات اسلامية,دراسات اسلامية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
973,973,أدب عربي,أدب عربي,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
974,974,تربيه اسلاميه,تربيه اسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
975,975,دراسات اسلاميه,دراسات اسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
976,976,التربيه الاسلاميه - اللغه العربيه,التربيه الاسلاميه - اللغه العربيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
977,977,معلمة .. لغة العربية,معلمة .. لغة العربية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
978,978,لغه عربية - تربية خاصة(صعوبات تعلم),لغه عربية - تربية خاصة(صعوبات تعلم),NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
979,979,قسم المكتبات وعلوم المعلومات,قسم المكتبات وعلوم المعلومات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
980,980,علم النفس - اجتماعيات,علم النفس - اجتماعيات,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
981,981,إدارة المواد,إدارة المواد,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
982,982,العلوم الصحيه,العلوم الصحيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
983,983,طوارئ طبيه,طوارئ طبيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
984,984,محاسبه,محاسبه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
985,985,طوارئ طبية,طوارئ طبية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
986,986,الطوارئ الطبيه,الطوارئ الطبيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
987,987,علم تفس,علم تفس,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
988,988,بدنيه,بدنيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
989,989,كهرباء,كهرباء,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
990,990,تكنو مختبرات كيمياء تطبيقيه,تكنو مختبرات كيمياء تطبيقيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
26,991,Department of English,tomorrow\'s ENGLISH teacher,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
992,992,التربيه الاسلأميه,التربيه الاسلأميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
993,993,لغة عربيه,لغة عربيه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
994,994,الدراسات الإسلاميه,الدراسات الإسلاميه,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
995,995,LABORATORY,LABORATORY,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,yes
996,996,لغه عربية,لغه عربية,NULL,1,2017-06-21 11:56:41,2017-06-21 11:56:41,NULL,NULL,
997,997,التربية البدنيه,التربية البدنيه,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
998,998,اللغة الفرنسية,اللغة الفرنسية,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
558,999,Department of Biological Sciences (Animal Biology),Biological Sciences - Animal Biology,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1000,1000,معهد السكرتاريه خدمة الاجتماعية,معهد السكرتاريه خدمة الاجتماعية,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1001,1001,تربية إسلامية_تفوق عقلي,تربية إسلامية_تفوق عقلي,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1002,1002,علوم - تربيه خاصه اعاقه عقليه,علوم - تربيه خاصه اعاقه عقليه,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1003,1003,تربية اسلامية - الصمت جمال ☕❤,تربية اسلامية - الصمت جمال ☕❤,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1004,1004,المحاسبة- جامعة الكويت,المحاسبة- جامعة الكويت,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1005,1005,البنوك,البنوك,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1006,1006,الإدارة,الإدارة,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1007,1007,صحة بيئة,صحة بيئة,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1008,1008,تربيه بدنيه,تربيه بدنيه,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1009,1009,علوم _ تربيه خاصه,علوم _ تربيه خاصه,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1010,1010,ادارة مشتريات,ادارة مشتريات,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1011,1011,تخضص قسم الاداره,تخضص قسم الاداره,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1012,1012,Department Biology (Molecular Biology),"Department Biology, Molecular biology",NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1013,1013,تخصص قسم الإداره,تخصص قسم الإداره,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1014,1014,ماجستير أصول التربية,ماجستير أصول التربية,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
1015,1015,قسم هندسة التصنيع,قسم هندسة التصنيع,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
300,1016,Department of Banking and Finance,Banking,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
11,1017,Department of Information Technology,Information Technology,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
321,1018,Department of Sociology and Social work,Sociology and Social Work,NULL,1,2017-06-21 11:56:42,2017-06-21 11:56:42,NULL,NULL,
